-03.66    18  8  5.9  -03 45.7       2.3   1    24.9  +07.3 a
-03.67    18 16 40.6  -03 32.3       4.5   1    26.1  +05.5 a
-03.68    18 31 23.8  -03 15.3       2.2   1    28.1  +02.4 a
-03.69    18 41 18.5  -03 53.7       6.3   1    28.7  -00.1 a
-03.70    18 43 49.0  -03  4.0      18.1   1    29.7  -00.3 a   3C389
-03.71    19 37 41.4  -03 40.2       6.0   1    35.3  -12.5 a
-03.72    20 37 33.2  -03  4.9       2.8   1    43.3  -25.4 a
-03.73    20 57 52.5  -03 59.6       2.0   2    45.2  -30.3 b
-03.74    21 32 53.6  -03  7.8       2.0   1    51.5  -37.3 a
-03.75    21 50  1.2  -03  8.0       2.9   1    54.6  -40.9 a
-03.76    22  5 29.8  -03 59.7       2.5   2    56.6  -44.6 b
-03.77    22 11 58.5  -03 37.5       2.4   1    58.4  -45.7 a
-03.78    22 14 39.2  -03 30.8       2.8   1    59.1  -46.1 a
-03.79    22 16 17.3  -03 50.4       2.8   1    59.1  -46.6 a
-03.80    22 19 47.2  -03  5.5       5.5   2    60.7  -46.9 b
-03.81    22 43 36.3  -03 17.1       6.3   1    66.3  -51.6 a
-02.01     0  3 58.1  -02  0.0       2.5  21    98.1  -62.4 be
-02.02     0 17 47.8  -02 46.8       4.0   1   104.8  -64.3 a
-02.03     0 35 46.5  -02 27.2      20.0   1   115.2  -64.9 a   3C17
-02.04     0 38 52.7  -02  1.0       6.8   1   117.1  -64.5 a
-02.05     1 19 51.3  -02 15.5       2.1   2   140.7  -63.8 b
-02.06     1 26 10.3  -02 37.7       2.3   1   144.3  -63.7 a
-02.07     1 35 37.0  -02  1.6       2.8   1   148.7  -62.3 a
-02.08     1 44 19.2  -02 13.3       4.1   1   153.1  -61.6 a
-02.09     2 13 10.3  -02 18.0       2.4  21   165.4  -57.8 be
-02.10     2 18 21.1  -02 11.7      19.1   1   167.1  -57.0 a   3C63
-02.11     2 19 57.4  -02 55.4       2.6   2   168.6  -57.3 b
-02.12     2 32 59.8  -02 42.5       3.4   2   172.7  -55.0 b
-02.13     2 35 22.9  -02  4.5       2.1   1   172.7  -54.1 a
-02.14     2 38 55.3  -02  2.9       2.5   2   173.8  -53.5 b
-02.15     3 17 56.0  -02 19.0       2.2   1   184.4  -46.5 a
-02.16     4 10 22.5  -02 30.7       3.6   1   194.7  -35.9 a
-02.17     4 31 22.1  -02 36.5       2.3  22   198.1  -31.5 bl
-02.18     4 48 46.0  -02 34.3       2.4  21   200.6  -27.7 be
-02.19     4 58 39.1  -02  1.0       4.8   1   201.4  -25.3 a
-02.20     5  2 14.8  -02 26.4       2.0   1   202.3  -24.7 a
-02.21     5 17 33.5  -02 32.0       2.6   1   204.4  -21.4 a
-02.22     5 38 47.5  -02 40.1       2.7   2   207.2  -16.8 b
-02.23     5 52 57.8  -02  5.0       2.0   2   208.3  -13.4 b
-02.24     6 15 16.5  -02 24.7       2.3   2   211.3  -08.6 b
-02.25     6 20 11.2  -02 29.5       6.0   1   211.9  -07.5 a
-02.26     6 26 43.8  -02  7.3       2.2   1   212.3  -05.9 a
-02.27     6 37 11.0  -02 15.0       2.3   2   213.6  -03.7 b
